pokemon_id,pokemon_name,ranked_default_status,strict_M_B_status,move_id,move_name,type,category,power,accuracy,source_status
conkeldurr,Conkeldurr,ranked_allowed_champions_confirmed,needs_check,icepunch,Ice Punch,Ice,Physical,75,100,confirmed
conkeldurr,Conkeldurr,ranked_allowed_champions_confirmed,needs_check,knockoff,Knock Off,Dark,Physical,65,100,confirmed
conkeldurr,Conkeldurr,ranked_allowed_champions_confirmed,needs_check,lowkick,Low Kick,Fighting,Physical,,100,confirmed
conkeldurr,Conkeldurr,ranked_allowed_champions_confirmed,needs_check,lowsweep,Low Sweep,Fighting,Physical,65,100,confirmed
conkeldurr,Conkeldurr,ranked_allowed_champions_confirmed,needs_check,machpunch,Mach Punch,Fighting,Physical,40,100,confirmed
conkeldurr,Conkeldurr,ranked_allowed_champions_confirmed,needs_check,megakick,Mega Kick,Normal,Physical,120,75,confirmed
conkeldurr,Conkeldurr,ranked_allowed_champions_confirmed,needs_check,payback,Payback,Dark,Physical,50,100,confirmed
conkeldurr,Conkeldurr,ranked_allowed_champions_confirmed,needs_check,poisonjab,Poison Jab,Poison,Physical,80,100,confirmed
conkeldurr,Conkeldurr,ranked_allowed_champions_confirmed,needs_check,protect,Protect,Normal,Status,,,confirmed
conkeldurr,Conkeldurr,ranked_allowed_champions_confirmed,needs_check,raindance,Rain Dance,Water,Status,,,confirmed
conkeldurr,Conkeldurr,ranked_allowed_champions_confirmed,needs_check,rest,Rest,Psychic,Status,,,confirmed
conkeldurr,Conkeldurr,ranked_allowed_champions_confirmed,needs_check,reversal,Reversal,Fighting,Physical,,100,confirmed
conkeldurr,Conkeldurr,ranked_allowed_champions_confirmed,needs_check,rockblast,Rock Blast,Rock,Physical,25,90,confirmed
conkeldurr,Conkeldurr,ranked_allowed_champions_confirmed,needs_check,rockslide,Rock Slide,Rock,Physical,75,90,confirmed
conkeldurr,Conkeldurr,ranked_allowed_champions_confirmed,needs_check,rocktomb,Rock Tomb,Rock,Physical,60,95,confirmed
conkeldurr,Conkeldurr,ranked_allowed_champions_confirmed,needs_check,round,Round,Normal,Special,60,100,confirmed
conkeldurr,Conkeldurr,ranked_allowed_champions_confirmed,needs_check,scaryface,Scary Face,Normal,Status,,100,confirmed
conkeldurr,Conkeldurr,ranked_allowed_champions_confirmed,needs_check,sleeptalk,Sleep Talk,Normal,Status,,,confirmed
conkeldurr,Conkeldurr,ranked_allowed_champions_confirmed,needs_check,smackdown,Smack Down,Rock,Physical,50,100,confirmed
conkeldurr,Conkeldurr,ranked_allowed_champions_confirmed,needs_check,snore,Snore,Normal,Special,50,100,confirmed
conkeldurr,Conkeldurr,ranked_allowed_champions_confirmed,needs_check,stompingtantrum,Stomping Tantrum,Ground,Physical,75,100,confirmed
conkeldurr,Conkeldurr,ranked_allowed_champions_confirmed,needs_check,stoneedge,Stone Edge,Rock,Physical,100,80,confirmed
conkeldurr,Conkeldurr,ranked_allowed_champions_confirmed,needs_check,substitute,Substitute,Normal,Status,,,confirmed
conkeldurr,Conkeldurr,ranked_allowed_champions_confirmed,needs_check,sunnyday,Sunny Day,Fire,Status,,,confirmed
conkeldurr,Conkeldurr,ranked_allowed_champions_confirmed,needs_check,superpower,Superpower,Fighting,Physical,120,100,confirmed
conkeldurr,Conkeldurr,ranked_allowed_champions_confirmed,needs_check,taunt,Taunt,Dark,Status,,100,confirmed
conkeldurr,Conkeldurr,ranked_allowed_champions_confirmed,needs_check,thief,Thief,Dark,Physical,60,100,confirmed
conkeldurr,Conkeldurr,ranked_allowed_champions_confirmed,needs_check,thunderpunch,Thunder Punch,Electric,Physical,75,100,confirmed
conkeldurr,Conkeldurr,ranked_allowed_champions_confirmed,needs_check,upperhand,Upper Hand,Fighting,Physical,65,100,confirmed
conkeldurr,Conkeldurr,ranked_allowed_champions_confirmed,needs_check,wideguard,Wide Guard,Rock,Status,,,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,agility,Agility,Psychic,Status,,,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,charge,Charge,Electric,Status,,,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,chargebeam,Charge Beam,Electric,Special,50,90,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,charm,Charm,Fairy,Status,,100,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,covet,Covet,Normal,Physical,60,100,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,dazzlinggleam,Dazzling Gleam,Fairy,Special,80,100,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,dig,Dig,Ground,Physical,80,100,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,discharge,Discharge,Electric,Special,80,100,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,drainingkiss,Draining Kiss,Fairy,Special,50,100,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,eerieimpulse,Eerie Impulse,Electric,Status,,100,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,electricterrain,Electric Terrain,Electric,Status,,,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,electroball,Electro Ball,Electric,Special,,100,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,electroweb,Electroweb,Electric,Special,55,95,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,endeavor,Endeavor,Normal,Physical,,100,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,endure,Endure,Normal,Status,,,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,entrainment,Entrainment,Normal,Status,,100,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,facade,Facade,Normal,Physical,70,100,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,fling,Fling,Dark,Physical,,100,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,gigaimpact,Giga Impact,Normal,Physical,150,90,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,grassknot,Grass Knot,Grass,Special,,100,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,helpinghand,Helping Hand,Normal,Status,,,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,hyperbeam,Hyper Beam,Normal,Special,150,90,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,irontail,Iron Tail,Steel,Physical,100,75,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,lightscreen,Light Screen,Psychic,Status,,,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,magnetrise,Magnet Rise,Electric,Status,,,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,mistyterrain,Misty Terrain,Fairy,Status,,,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,nuzzle,Nuzzle,Electric,Physical,20,100,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,paraboliccharge,Parabolic Charge,Electric,Special,65,100,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,playrough,Play Rough,Fairy,Physical,90,90,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,protect,Protect,Normal,Status,,,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,raindance,Rain Dance,Water,Status,,,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,rest,Rest,Psychic,Status,,,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,risingvoltage,Rising Voltage,Electric,Special,70,100,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,round,Round,Normal,Special,60,100,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,seedbomb,Seed Bomb,Grass,Physical,80,100,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,sleeptalk,Sleep Talk,Normal,Status,,,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,snore,Snore,Normal,Special,50,100,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,substitute,Substitute,Normal,Status,,,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,sunnyday,Sunny Day,Fire,Status,,,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,superfang,Super Fang,Normal,Physical,,90,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,tearfullook,Tearful Look,Normal,Status,,,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,thief,Thief,Dark,Physical,60,100,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,thunder,Thunder,Electric,Special,110,70,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,thunderpunch,Thunder Punch,Electric,Physical,75,100,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,thunderwave,Thunder Wave,Electric,Status,,90,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,thunderbolt,Thunderbolt,Electric,Special,90,100,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,trailblaze,Trailblaze,Grass,Physical,50,100,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,uturn,U-turn,Bug,Physical,70,100,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,voltswitch,Volt Switch,Electric,Special,70,100,confirmed
dedenne,Dedenne,ranked_allowed_champions_confirmed,needs_check,wildcharge,Wild Charge,Electric,Physical,90,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,assurance,Assurance,Dark,Physical,60,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,blastburn,Blast Burn,Fire,Special,150,90,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,bodypress,Body Press,Fighting,Physical,80,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,bodyslam,Body Slam,Normal,Physical,85,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,brickbreak,Brick Break,Fighting,Physical,75,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,bulkup,Bulk Up,Fighting,Status,,,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,bulldoze,Bulldoze,Ground,Physical,60,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,burnup,Burn Up,Fire,Special,130,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,closecombat,Close Combat,Fighting,Physical,120,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,coaching,Coaching,Fighting,Status,,,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,curse,Curse,Ghost,Status,,,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,dig,Dig,Ground,Physical,80,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,doubleedge,Double-Edge,Normal,Physical,120,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,drainpunch,Drain Punch,Fighting,Physical,75,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,earthquake,Earthquake,Ground,Physical,100,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,endeavor,Endeavor,Normal,Physical,,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,endure,Endure,Normal,Status,,,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,facade,Facade,Normal,Physical,70,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,fireblast,Fire Blast,Fire,Special,110,85,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,firepunch,Fire Punch,Fire,Physical,75,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,firespin,Fire Spin,Fire,Special,35,85,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,flamecharge,Flame Charge,Fire,Physical,50,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,flamethrower,Flamethrower,Fire,Special,90,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,flareblitz,Flare Blitz,Fire,Physical,120,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,fling,Fling,Dark,Physical,,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,focusblast,Focus Blast,Fighting,Special,120,70,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,focusenergy,Focus Energy,Normal,Status,,,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,focuspunch,Focus Punch,Fighting,Physical,150,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,gigaimpact,Giga Impact,Normal,Physical,150,90,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,grassknot,Grass Knot,Grass,Special,,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,gyroball,Gyro Ball,Steel,Physical,,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,hammerarm,Hammer Arm,Fighting,Physical,100,90,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,hardpress,Hard Press,Steel,Physical,,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,headsmash,Head Smash,Rock,Physical,150,80,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,heatcrash,Heat Crash,Fire,Physical,,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,heatwave,Heat Wave,Fire,Special,95,90,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,heavyslam,Heavy Slam,Steel,Physical,,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,helpinghand,Helping Hand,Normal,Status,,,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,highhorsepower,High Horsepower,Ground,Physical,95,95,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,hyperbeam,Hyper Beam,Normal,Special,150,90,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,ironhead,Iron Head,Steel,Physical,80,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,irontail,Iron Tail,Steel,Physical,100,75,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,knockoff,Knock Off,Dark,Physical,65,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,lowkick,Low Kick,Fighting,Physical,,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,lowsweep,Low Sweep,Fighting,Physical,65,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,mudslap,Mud-Slap,Ground,Special,20,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,overheat,Overheat,Fire,Special,130,90,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,poisonjab,Poison Jab,Poison,Physical,80,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,protect,Protect,Normal,Status,,,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,rest,Rest,Psychic,Status,,,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,reversal,Reversal,Fighting,Physical,,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,roar,Roar,Normal,Status,,,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,rockslide,Rock Slide,Rock,Physical,75,90,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,rocktomb,Rock Tomb,Rock,Physical,60,95,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,round,Round,Normal,Special,60,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,scald,Scald,Water,Special,80,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,scaryface,Scary Face,Normal,Status,,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,scorchingsands,Scorching Sands,Ground,Special,70,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,sleeptalk,Sleep Talk,Normal,Status,,,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,smackdown,Smack Down,Rock,Physical,50,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,snore,Snore,Normal,Special,50,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,solarbeam,Solar Beam,Grass,Special,120,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,solarblade,Solar Blade,Grass,Physical,125,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,stompingtantrum,Stomping Tantrum,Ground,Physical,75,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,stoneedge,Stone Edge,Rock,Physical,100,80,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,stormthrow,Storm Throw,Fighting,Physical,60,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,substitute,Substitute,Normal,Status,,,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,suckerpunch,Sucker Punch,Dark,Physical,70,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,sunnyday,Sunny Day,Fire,Status,,,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,superpower,Superpower,Fighting,Physical,120,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,taunt,Taunt,Dark,Status,,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,temperflare,Temper Flare,Fire,Physical,75,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,thrash,Thrash,Normal,Physical,120,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,thunderpunch,Thunder Punch,Electric,Physical,75,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,trailblaze,Trailblaze,Grass,Physical,50,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,wildcharge,Wild Charge,Electric,Physical,90,100,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,willowisp,Will-O-Wisp,Fire,Status,,85,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,yawn,Yawn,Normal,Status,,,confirmed
emboar,Emboar,ranked_allowed_champions_confirmed,needs_check,zenheadbutt,Zen Headbutt,Psychic,Physical,80,90,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,aerialace,Aerial Ace,Flying,Physical,60,,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,bodyslam,Body Slam,Normal,Physical,85,100,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,brickbreak,Brick Break,Fighting,Physical,75,100,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,brutalswing,Brutal Swing,Dark,Physical,60,100,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,bulldoze,Bulldoze,Ground,Physical,60,100,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,crushclaw,Crush Claw,Normal,Physical,75,95,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,curse,Curse,Ghost,Status,,,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,dig,Dig,Ground,Physical,80,100,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,doubleedge,Double-Edge,Normal,Physical,120,100,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,drillrun,Drill Run,Ground,Physical,80,95,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,earthpower,Earth Power,Ground,Special,90,100,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,earthquake,Earthquake,Ground,Physical,100,100,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,endure,Endure,Normal,Status,,,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,facade,Facade,Normal,Physical,70,100,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,fissure,Fissure,Ground,Physical,,30,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,fling,Fling,Dark,Physical,,100,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,focusblast,Focus Blast,Fighting,Special,120,70,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,gigaimpact,Giga Impact,Normal,Physical,150,90,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,helpinghand,Helping Hand,Normal,Status,,,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,highhorsepower,High Horsepower,Ground,Physical,95,95,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,horndrill,Horn Drill,Normal,Physical,,30,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,hyperbeam,Hyper Beam,Normal,Special,150,90,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,irondefense,Iron Defense,Steel,Status,,,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,ironhead,Iron Head,Steel,Physical,80,100,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,megahorn,Megahorn,Bug,Physical,120,85,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,metalsound,Metal Sound,Steel,Status,,85,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,mudshot,Mud Shot,Ground,Special,55,95,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,mudslap,Mud-Slap,Ground,Special,20,100,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,poisonjab,Poison Jab,Poison,Physical,80,100,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,protect,Protect,Normal,Status,,,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,rapidspin,Rapid Spin,Normal,Physical,50,100,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,rest,Rest,Psychic,Status,,,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,rockblast,Rock Blast,Rock,Physical,25,90,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,rockslide,Rock Slide,Rock,Physical,75,90,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,rocktomb,Rock Tomb,Rock,Physical,60,95,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,round,Round,Normal,Special,60,100,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,sandtomb,Sand Tomb,Ground,Physical,35,85,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,sandstorm,Sandstorm,Rock,Status,,,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,scaryface,Scary Face,Normal,Status,,100,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,scorchingsands,Scorching Sands,Ground,Special,70,100,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,shadowclaw,Shadow Claw,Ghost,Physical,70,100,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,sleeptalk,Sleep Talk,Normal,Status,,,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,sludgebomb,Sludge Bomb,Poison,Special,90,100,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,smartstrike,Smart Strike,Steel,Physical,70,,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,snore,Snore,Normal,Special,50,100,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,stealthrock,Stealth Rock,Rock,Status,,,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,steelbeam,Steel Beam,Steel,Special,140,95,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,stompingtantrum,Stomping Tantrum,Ground,Physical,75,100,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,substitute,Substitute,Normal,Status,,,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,sunnyday,Sunny Day,Fire,Status,,,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,swordsdance,Swords Dance,Normal,Status,,,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,throatchop,Throat Chop,Dark,Physical,80,100,confirmed
excadrill,Excadrill,ranked_allowed_champions_confirmed,needs_check,xscissor,X-Scissor,Bug,Physical,80,100,confirmed
falinks,Falinks,ranked_allowed_champions_confirmed,confirmed,agility,Agility,Psychic,Status,,,confirmed
falinks,Falinks,ranked_allowed_champions_confirmed,confirmed,assurance,Assurance,Dark,Physical,60,100,confirmed
falinks,Falinks,ranked_allowed_champions_confirmed,confirmed,beatup,Beat Up,Dark,Physical,,100,confirmed
falinks,Falinks,ranked_allowed_champions_confirmed,confirmed,bodypress,Body Press,Fighting,Physical,80,100,confirmed
falinks,Falinks,ranked_allowed_champions_confirmed,confirmed,bodyslam,Body Slam,Normal,Physical,85,100,confirmed
falinks,Falinks,ranked_allowed_champions_confirmed,confirmed,brickbreak,Brick Break,Fighting,Physical,75,100,confirmed
falinks,Falinks,ranked_allowed_champions_confirmed,confirmed,bulkup,Bulk Up,Fighting,Status,,,confirmed
falinks,Falinks,ranked_allowed_champions_confirmed,confirmed,closecombat,Close Combat,Fighting,Physical,120,100,confirmed
falinks,Falinks,ranked_allowed_champions_confirmed,confirmed,coaching,Coaching,Fighting,Status,,,confirmed
falinks,Falinks,ranked_allowed_champions_confirmed,confirmed,counter,Counter,Fighting,Physical,,100,confirmed
falinks,Falinks,ranked_allowed_champions_confirmed,confirmed,doublehit,Double Hit,Normal,Physical,35,90,confirmed
falinks,Falinks,ranked_allowed_champions_confirmed,confirmed,endeavor,Endeavor,Normal,Physical,,100,confirmed
falinks,Falinks,ranked_allowed_champions_confirmed,confirmed,endure,Endure,Normal,Status,,,confirmed
falinks,Falinks,ranked_allowed_champions_confirmed,confirmed,facade,Facade,Normal,Physical,70,100,confirmed
falinks,Falinks,ranked_allowed_champions_confirmed,confirmed,firstimpression,First Impression,Bug,Physical,100,100,confirmed
falinks,Falinks,ranked_allowed_champions_confirmed,confirmed,focusblast,Focus Blast,Fighting,Special,120,70,confirmed
falinks,Falinks,ranked_allowed_champions_confirmed,confirmed,focusenergy,Focus Energy,Normal,Status,,,confirmed
falinks,Falinks,ranked_allowed_champions_confirmed,confirmed,gigaimpact,Giga Impact,Normal,Physical,150,90,confirmed
falinks,Falinks,ranked_allowed_champions_confirmed,confirmed,helpinghand,Helping Hand,Normal,Status,,,confirmed
falinks,Falinks,ranked_allowed_champions_confirmed,confirmed,highhorsepower,High Horsepower,Ground,Physical,95,95,confirmed
falinks,Falinks,ranked_allowed_champions_confirmed,confirmed,hyperbeam,Hyper Beam,Normal,Special,150,90,confirmed
falinks,Falinks,ranked_allowed_champions_confirmed,confirmed,irondefense,Iron Defense,Steel,Status,,,confirmed
falinks,Falinks,ranked_allowed_champions_confirmed,confirmed,ironhead,Iron Head,Steel,Physical,80,100,confirmed
