pokemon_id,pokemon_name,ranked_default_status,strict_M_B_status,move_id,move_name,type,category,power,accuracy,source_status
steelix,Steelix,ranked_allowed_champions_confirmed,needs_check,steelroller,Steel Roller,Steel,Physical,130,100,confirmed
steelix,Steelix,ranked_allowed_champions_confirmed,needs_check,stompingtantrum,Stomping Tantrum,Ground,Physical,75,100,confirmed
steelix,Steelix,ranked_allowed_champions_confirmed,needs_check,stoneedge,Stone Edge,Rock,Physical,100,80,confirmed
steelix,Steelix,ranked_allowed_champions_confirmed,needs_check,substitute,Substitute,Normal,Status,,,confirmed
steelix,Steelix,ranked_allowed_champions_confirmed,needs_check,sunnyday,Sunny Day,Fire,Status,,,confirmed
steelix,Steelix,ranked_allowed_champions_confirmed,needs_check,taunt,Taunt,Dark,Status,,100,confirmed
steelix,Steelix,ranked_allowed_champions_confirmed,needs_check,thunderfang,Thunder Fang,Electric,Physical,65,95,confirmed
steelix,Steelix,ranked_allowed_champions_confirmed,needs_check,wideguard,Wide Guard,Rock,Status,,,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,acrobatics,Acrobatics,Flying,Physical,55,100,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,acupressure,Acupressure,Normal,Status,,,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,aromaticmist,Aromatic Mist,Fairy,Status,,,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,bounce,Bounce,Flying,Physical,85,85,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,bulletseed,Bullet Seed,Grass,Physical,25,100,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,charm,Charm,Fairy,Status,,100,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,dazzlinggleam,Dazzling Gleam,Fairy,Special,80,100,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,drainingkiss,Draining Kiss,Fairy,Special,50,100,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,endeavor,Endeavor,Normal,Physical,,100,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,endure,Endure,Normal,Status,,,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,energyball,Energy Ball,Grass,Special,90,100,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,facade,Facade,Normal,Physical,70,100,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,flail,Flail,Normal,Physical,,100,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,fling,Fling,Dark,Physical,,100,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,gigadrain,Giga Drain,Grass,Special,75,100,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,gigaimpact,Giga Impact,Normal,Physical,150,90,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,grassknot,Grass Knot,Grass,Special,,100,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,grassyglide,Grassy Glide,Grass,Physical,55,100,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,grassyterrain,Grassy Terrain,Grass,Status,,,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,helpinghand,Helping Hand,Normal,Status,,,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,highjumpkick,High Jump Kick,Fighting,Physical,130,90,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,hyperbeam,Hyper Beam,Normal,Special,150,90,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,knockoff,Knock Off,Dark,Physical,65,100,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,leafstorm,Leaf Storm,Grass,Special,130,90,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,lightscreen,Light Screen,Psychic,Status,,,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,lowkick,Low Kick,Fighting,Physical,,100,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,lowsweep,Low Sweep,Fighting,Physical,65,100,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,megakick,Mega Kick,Normal,Physical,120,75,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,payback,Payback,Dark,Physical,50,100,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,petalblizzard,Petal Blizzard,Grass,Physical,90,100,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,playrough,Play Rough,Fairy,Physical,90,90,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,powerwhip,Power Whip,Grass,Physical,120,85,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,protect,Protect,Normal,Status,,,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,rapidspin,Rapid Spin,Normal,Physical,50,100,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,reflect,Reflect,Psychic,Status,,,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,rest,Rest,Psychic,Status,,,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,round,Round,Normal,Special,60,100,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,seedbomb,Seed Bomb,Grass,Physical,80,100,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,sleeptalk,Sleep Talk,Normal,Status,,,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,snore,Snore,Normal,Special,50,100,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,solarbeam,Solar Beam,Grass,Special,120,100,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,solarblade,Solar Blade,Grass,Physical,125,100,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,substitute,Substitute,Normal,Status,,,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,sunnyday,Sunny Day,Fire,Status,,,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,swagger,Swagger,Normal,Status,,85,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,sweetscent,Sweet Scent,Normal,Status,,100,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,synthesis,Synthesis,Grass,Status,,,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,taunt,Taunt,Dark,Status,,100,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,teeterdance,Teeter Dance,Normal,Status,,100,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,trailblaze,Trailblaze,Grass,Physical,50,100,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,tripleaxel,Triple Axel,Ice,Physical,20,90,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,tropkick,Trop Kick,Grass,Physical,85,100,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,uturn,U-turn,Bug,Physical,70,100,confirmed
tsareena,Tsareena,ranked_allowed_champions_confirmed,needs_check,zenheadbutt,Zen Headbutt,Psychic,Physical,80,90,confirmed
vivillon,Vivillon,ranked_allowed_champions_confirmed,needs_check,acrobatics,Acrobatics,Flying,Physical,55,100,confirmed
vivillon,Vivillon,ranked_allowed_champions_confirmed,needs_check,aircutter,Air Cutter,Flying,Special,60,95,confirmed
vivillon,Vivillon,ranked_allowed_champions_confirmed,needs_check,airslash,Air Slash,Flying,Special,75,95,confirmed
vivillon,Vivillon,ranked_allowed_champions_confirmed,needs_check,bugbite,Bug Bite,Bug,Physical,60,100,confirmed
vivillon,Vivillon,ranked_allowed_champions_confirmed,needs_check,bugbuzz,Bug Buzz,Bug,Special,90,100,confirmed
vivillon,Vivillon,ranked_allowed_champions_confirmed,needs_check,calmmind,Calm Mind,Psychic,Status,,,confirmed
vivillon,Vivillon,ranked_allowed_champions_confirmed,needs_check,confuseray,Confuse Ray,Ghost,Status,,100,confirmed
vivillon,Vivillon,ranked_allowed_champions_confirmed,needs_check,drainingkiss,Draining Kiss,Fairy,Special,50,100,confirmed
vivillon,Vivillon,ranked_allowed_champions_confirmed,needs_check,endure,Endure,Normal,Status,,,confirmed
vivillon,Vivillon,ranked_allowed_champions_confirmed,needs_check,energyball,Energy Ball,Grass,Special,90,100,confirmed
vivillon,Vivillon,ranked_allowed_champions_confirmed,needs_check,facade,Facade,Normal,Physical,70,100,confirmed
vivillon,Vivillon,ranked_allowed_champions_confirmed,needs_check,gigadrain,Giga Drain,Grass,Special,75,100,confirmed
vivillon,Vivillon,ranked_allowed_champions_confirmed,needs_check,gigaimpact,Giga Impact,Normal,Physical,150,90,confirmed
vivillon,Vivillon,ranked_allowed_champions_confirmed,needs_check,hurricane,Hurricane,Flying,Special,110,70,confirmed
vivillon,Vivillon,ranked_allowed_champions_confirmed,needs_check,hyperbeam,Hyper Beam,Normal,Special,150,90,confirmed
vivillon,Vivillon,ranked_allowed_champions_confirmed,needs_check,irondefense,Iron Defense,Steel,Status,,,confirmed
vivillon,Vivillon,ranked_allowed_champions_confirmed,needs_check,lightscreen,Light Screen,Psychic,Status,,,confirmed
vivillon,Vivillon,ranked_allowed_champions_confirmed,needs_check,poisonpowder,Poison Powder,Poison,Status,,75,confirmed
vivillon,Vivillon,ranked_allowed_champions_confirmed,needs_check,pollenpuff,Pollen Puff,Bug,Special,90,100,confirmed
vivillon,Vivillon,ranked_allowed_champions_confirmed,needs_check,pounce,Pounce,Bug,Physical,50,100,confirmed
vivillon,Vivillon,ranked_allowed_champions_confirmed,needs_check,protect,Protect,Normal,Status,,,confirmed
vivillon,Vivillon,ranked_allowed_champions_confirmed,needs_check,psychic,Psychic,Psychic,Special,90,100,confirmed
vivillon,Vivillon,ranked_allowed_champions_confirmed,needs_check,quiverdance,Quiver Dance,Bug,Status,,,confirmed
vivillon,Vivillon,ranked_allowed_champions_confirmed,needs_check,ragepowder,Rage Powder,Bug,Status,,,confirmed
vivillon,Vivillon,ranked_allowed_champions_confirmed,needs_check,raindance,Rain Dance,Water,Status,,,confirmed
vivillon,Vivillon,ranked_allowed_champions_confirmed,needs_check,rest,Rest,Psychic,Status,,,confirmed
vivillon,Vivillon,ranked_allowed_champions_confirmed,needs_check,round,Round,Normal,Special,60,100,confirmed
vivillon,Vivillon,ranked_allowed_champions_confirmed,needs_check,safeguard,Safeguard,Normal,Status,,,confirmed
vivillon,Vivillon,ranked_allowed_champions_confirmed,needs_check,skittersmack,Skitter Smack,Bug,Physical,70,90,confirmed
vivillon,Vivillon,ranked_allowed_champions_confirmed,needs_check,sleeppowder,Sleep Powder,Grass,Status,,75,confirmed
vivillon,Vivillon,ranked_allowed_champions_confirmed,needs_check,sleeptalk,Sleep Talk,Normal,Status,,,confirmed
vivillon,Vivillon,ranked_allowed_champions_confirmed,needs_check,snore,Snore,Normal,Special,50,100,confirmed
vivillon,Vivillon,ranked_allowed_champions_confirmed,needs_check,solarbeam,Solar Beam,Grass,Special,120,100,confirmed
vivillon,Vivillon,ranked_allowed_champions_confirmed,needs_check,stringshot,String Shot,Bug,Status,,95,confirmed
vivillon,Vivillon,ranked_allowed_champions_confirmed,needs_check,strugglebug,Struggle Bug,Bug,Special,50,100,confirmed
vivillon,Vivillon,ranked_allowed_champions_confirmed,needs_check,stunspore,Stun Spore,Grass,Status,,75,confirmed
vivillon,Vivillon,ranked_allowed_champions_confirmed,needs_check,substitute,Substitute,Normal,Status,,,confirmed
vivillon,Vivillon,ranked_allowed_champions_confirmed,needs_check,sunnyday,Sunny Day,Fire,Status,,,confirmed
vivillon,Vivillon,ranked_allowed_champions_confirmed,needs_check,tailwind,Tailwind,Flying,Status,,,confirmed
vivillon,Vivillon,ranked_allowed_champions_confirmed,needs_check,thief,Thief,Dark,Physical,60,100,confirmed
vivillon,Vivillon,ranked_allowed_champions_confirmed,needs_check,uturn,U-turn,Bug,Physical,70,100,confirmed
vivillon,Vivillon,ranked_allowed_champions_confirmed,needs_check,weatherball,Weather Ball,Normal,Special,50,100,confirmed
vivillon,Vivillon,ranked_allowed_champions_confirmed,needs_check,whirlwind,Whirlwind,Normal,Status,,,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,afteryou,After You,Normal,Status,,,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,assurance,Assurance,Dark,Physical,60,100,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,attract,Attract,Normal,Status,,100,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,batonpass,Baton Pass,Normal,Status,,,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,bite,Bite,Dark,Physical,60,100,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,bulletseed,Bullet Seed,Grass,Physical,25,100,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,confuseray,Confuse Ray,Ghost,Status,,100,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,crunch,Crunch,Dark,Physical,80,100,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,detect,Detect,Fighting,Status,,,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,dig,Dig,Ground,Physical,80,100,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,doubleedge,Double-Edge,Normal,Physical,120,100,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,endure,Endure,Normal,Status,,,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,facade,Facade,Normal,Physical,70,100,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,firepunch,Fire Punch,Fire,Physical,75,100,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,flamethrower,Flamethrower,Fire,Special,90,100,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,fling,Fling,Dark,Physical,,100,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,focusblast,Focus Blast,Fighting,Special,120,70,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,focusenergy,Focus Energy,Normal,Status,,,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,gigaimpact,Giga Impact,Normal,Physical,150,90,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,grassknot,Grass Knot,Grass,Special,,100,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,gunkshot,Gunk Shot,Poison,Physical,120,80,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,helpinghand,Helping Hand,Normal,Status,,,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,hyperbeam,Hyper Beam,Normal,Special,150,90,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,hypnosis,Hypnosis,Psychic,Status,,60,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,icepunch,Ice Punch,Ice,Physical,75,100,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,irontail,Iron Tail,Steel,Physical,100,75,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,lightscreen,Light Screen,Psychic,Status,,,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,lowkick,Low Kick,Fighting,Physical,,100,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,meanlook,Mean Look,Normal,Status,,,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,mudshot,Mud Shot,Ground,Special,55,95,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,nastyplot,Nasty Plot,Dark,Status,,,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,protect,Protect,Normal,Status,,,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,psychup,Psych Up,Normal,Status,,,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,raindance,Rain Dance,Water,Status,,,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,rest,Rest,Psychic,Status,,,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,round,Round,Normal,Special,60,100,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,screech,Screech,Normal,Status,,85,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,seedbomb,Seed Bomb,Grass,Physical,80,100,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,shadowball,Shadow Ball,Ghost,Special,80,100,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,sleeptalk,Sleep Talk,Normal,Status,,,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,snore,Snore,Normal,Special,50,100,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,stompingtantrum,Stomping Tantrum,Ground,Physical,75,100,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,substitute,Substitute,Normal,Status,,,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,sunnyday,Sunny Day,Fire,Status,,,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,superfang,Super Fang,Normal,Physical,,90,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,swordsdance,Swords Dance,Normal,Status,,,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,thunder,Thunder,Electric,Special,110,70,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,thunderpunch,Thunder Punch,Electric,Physical,75,100,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,thunderwave,Thunder Wave,Electric,Status,,90,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,thunderbolt,Thunderbolt,Electric,Special,90,100,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,trailblaze,Trailblaze,Grass,Physical,50,100,confirmed
watchog,Watchog,ranked_allowed_champions_confirmed,needs_check,zenheadbutt,Zen Headbutt,Psychic,Physical,80,90,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,aerialace,Aerial Ace,Flying,Physical,60,,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,agility,Agility,Psychic,Status,,,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,assurance,Assurance,Dark,Physical,60,100,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,avalanche,Avalanche,Ice,Physical,60,100,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,batonpass,Baton Pass,Normal,Status,,,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,beatup,Beat Up,Dark,Physical,,100,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,bite,Bite,Dark,Physical,60,100,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,blizzard,Blizzard,Ice,Special,110,70,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,brickbreak,Brick Break,Fighting,Physical,75,100,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,calmmind,Calm Mind,Psychic,Status,,,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,chillingwater,Chilling Water,Water,Special,50,100,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,counter,Counter,Fighting,Physical,,100,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,darkpulse,Dark Pulse,Dark,Special,80,100,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,dig,Dig,Ground,Physical,80,100,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,doublehit,Double Hit,Normal,Physical,35,90,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,endure,Endure,Normal,Status,,,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,facade,Facade,Normal,Physical,70,100,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,fakeout,Fake Out,Normal,Physical,40,100,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,faketears,Fake Tears,Dark,Status,,100,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,feint,Feint,Normal,Physical,30,100,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,fling,Fling,Dark,Physical,,100,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,focusblast,Focus Blast,Fighting,Special,120,70,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,focuspunch,Focus Punch,Fighting,Physical,150,100,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,foulplay,Foul Play,Dark,Physical,95,100,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,gigaimpact,Giga Impact,Normal,Physical,150,90,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,helpinghand,Helping Hand,Normal,Status,,,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,hyperbeam,Hyper Beam,Normal,Special,150,90,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,icebeam,Ice Beam,Ice,Special,90,100,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,icepunch,Ice Punch,Ice,Physical,75,100,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,iceshard,Ice Shard,Ice,Physical,40,100,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,icespinner,Ice Spinner,Ice,Physical,80,100,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,iciclecrash,Icicle Crash,Ice,Physical,85,90,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,iciclespear,Icicle Spear,Ice,Physical,25,100,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,icywind,Icy Wind,Ice,Special,55,95,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,knockoff,Knock Off,Dark,Physical,65,100,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,lashout,Lash Out,Dark,Physical,75,100,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,lowkick,Low Kick,Fighting,Physical,,100,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,lowsweep,Low Sweep,Fighting,Physical,65,100,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,megakick,Mega Kick,Normal,Physical,120,75,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,nastyplot,Nasty Plot,Dark,Status,,,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,nightslash,Night Slash,Dark,Physical,70,100,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,payback,Payback,Dark,Physical,50,100,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,poisonjab,Poison Jab,Poison,Physical,80,100,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,protect,Protect,Normal,Status,,,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,psychocut,Psycho Cut,Psychic,Physical,70,100,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,quickattack,Quick Attack,Normal,Physical,40,100,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,raindance,Rain Dance,Water,Status,,,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,reflect,Reflect,Psychic,Status,,,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,rest,Rest,Psychic,Status,,,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,reversal,Reversal,Fighting,Physical,,100,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,round,Round,Normal,Special,60,100,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,scaryface,Scary Face,Normal,Status,,100,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,screech,Screech,Normal,Status,,85,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,shadowball,Shadow Ball,Ghost,Special,80,100,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,shadowclaw,Shadow Claw,Ghost,Physical,70,100,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,sleeptalk,Sleep Talk,Normal,Status,,,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,snarl,Snarl,Dark,Special,55,95,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,snore,Snore,Normal,Special,50,100,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,snowscape,Snowscape,Ice,Status,,,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,spite,Spite,Ghost,Status,,100,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,substitute,Substitute,Normal,Status,,,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,sunnyday,Sunny Day,Fire,Status,,,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,surf,Surf,Water,Special,90,100,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,swordsdance,Swords Dance,Normal,Status,,,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,taunt,Taunt,Dark,Status,,100,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,thief,Thief,Dark,Physical,60,100,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,throatchop,Throat Chop,Dark,Physical,80,100,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,trailblaze,Trailblaze,Grass,Physical,50,100,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,tripleaxel,Triple Axel,Ice,Physical,20,90,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,upperhand,Upper Hand,Fighting,Physical,65,100,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,waterpulse,Water Pulse,Water,Special,60,100,confirmed
weavile,Weavile,ranked_allowed_champions_confirmed,needs_check,xscissor,X-Scissor,Bug,Physical,80,100,confirmed
whimsicott,Whimsicott,ranked_allowed_champions_confirmed,needs_check,attract,Attract,Normal,Status,,100,confirmed
whimsicott,Whimsicott,ranked_allowed_champions_confirmed,needs_check,beatup,Beat Up,Dark,Physical,,100,confirmed
whimsicott,Whimsicott,ranked_allowed_champions_confirmed,needs_check,charm,Charm,Fairy,Status,,100,confirmed
whimsicott,Whimsicott,ranked_allowed_champions_confirmed,needs_check,cottonguard,Cotton Guard,Grass,Status,,,confirmed
whimsicott,Whimsicott,ranked_allowed_champions_confirmed,needs_check,cottonspore,Cotton Spore,Grass,Status,,100,confirmed
whimsicott,Whimsicott,ranked_allowed_champions_confirmed,needs_check,dazzlinggleam,Dazzling Gleam,Fairy,Special,80,100,confirmed
whimsicott,Whimsicott,ranked_allowed_champions_confirmed,needs_check,encore,Encore,Normal,Status,,100,confirmed
whimsicott,Whimsicott,ranked_allowed_champions_confirmed,needs_check,endeavor,Endeavor,Normal,Physical,,100,confirmed
whimsicott,Whimsicott,ranked_allowed_champions_confirmed,needs_check,endure,Endure,Normal,Status,,,confirmed
whimsicott,Whimsicott,ranked_allowed_champions_confirmed,needs_check,energyball,Energy Ball,Grass,Special,90,100,confirmed
whimsicott,Whimsicott,ranked_allowed_champions_confirmed,needs_check,facade,Facade,Normal,Physical,70,100,confirmed
