pokemon_id,pokemon_name,ranked_default_status,strict_M_B_status,move_id,move_name,type,category,power,accuracy,source_status
charizardmegay,Mega Charizard Y,ranked_allowed_champions_confirmed,needs_check,helpinghand,Helping Hand,Normal,Status,,,confirmed
charizardmegay,Mega Charizard Y,ranked_allowed_champions_confirmed,needs_check,hurricane,Hurricane,Flying,Special,110,70,confirmed
charizardmegay,Mega Charizard Y,ranked_allowed_champions_confirmed,needs_check,hyperbeam,Hyper Beam,Normal,Special,150,90,confirmed
charizardmegay,Mega Charizard Y,ranked_allowed_champions_confirmed,needs_check,inferno,Inferno,Fire,Special,100,50,confirmed
charizardmegay,Mega Charizard Y,ranked_allowed_champions_confirmed,needs_check,irontail,Iron Tail,Steel,Physical,100,75,confirmed
charizardmegay,Mega Charizard Y,ranked_allowed_champions_confirmed,needs_check,megakick,Mega Kick,Normal,Physical,120,75,confirmed
charizardmegay,Mega Charizard Y,ranked_allowed_champions_confirmed,needs_check,outrage,Outrage,Dragon,Physical,120,100,confirmed
charizardmegay,Mega Charizard Y,ranked_allowed_champions_confirmed,needs_check,overheat,Overheat,Fire,Special,130,90,confirmed
charizardmegay,Mega Charizard Y,ranked_allowed_champions_confirmed,needs_check,protect,Protect,Normal,Status,,,confirmed
charizardmegay,Mega Charizard Y,ranked_allowed_champions_confirmed,needs_check,rest,Rest,Psychic,Status,,,confirmed
charizardmegay,Mega Charizard Y,ranked_allowed_champions_confirmed,needs_check,roar,Roar,Normal,Status,,,confirmed
charizardmegay,Mega Charizard Y,ranked_allowed_champions_confirmed,needs_check,rockslide,Rock Slide,Rock,Physical,75,90,confirmed
charizardmegay,Mega Charizard Y,ranked_allowed_champions_confirmed,needs_check,rocktomb,Rock Tomb,Rock,Physical,60,95,confirmed
charizardmegay,Mega Charizard Y,ranked_allowed_champions_confirmed,needs_check,roost,Roost,Flying,Status,,,confirmed
charizardmegay,Mega Charizard Y,ranked_allowed_champions_confirmed,needs_check,round,Round,Normal,Special,60,100,confirmed
charizardmegay,Mega Charizard Y,ranked_allowed_champions_confirmed,needs_check,sandstorm,Sandstorm,Rock,Status,,,confirmed
charizardmegay,Mega Charizard Y,ranked_allowed_champions_confirmed,needs_check,scaleshot,Scale Shot,Dragon,Physical,25,90,confirmed
charizardmegay,Mega Charizard Y,ranked_allowed_champions_confirmed,needs_check,scaryface,Scary Face,Normal,Status,,100,confirmed
charizardmegay,Mega Charizard Y,ranked_allowed_champions_confirmed,needs_check,scorchingsands,Scorching Sands,Ground,Special,70,100,confirmed
charizardmegay,Mega Charizard Y,ranked_allowed_champions_confirmed,needs_check,shadowclaw,Shadow Claw,Ghost,Physical,70,100,confirmed
charizardmegay,Mega Charizard Y,ranked_allowed_champions_confirmed,needs_check,sleeptalk,Sleep Talk,Normal,Status,,,confirmed
charizardmegay,Mega Charizard Y,ranked_allowed_champions_confirmed,needs_check,snore,Snore,Normal,Special,50,100,confirmed
charizardmegay,Mega Charizard Y,ranked_allowed_champions_confirmed,needs_check,solarbeam,Solar Beam,Grass,Special,120,100,confirmed
charizardmegay,Mega Charizard Y,ranked_allowed_champions_confirmed,needs_check,steelwing,Steel Wing,Steel,Physical,70,90,confirmed
charizardmegay,Mega Charizard Y,ranked_allowed_champions_confirmed,needs_check,substitute,Substitute,Normal,Status,,,confirmed
charizardmegay,Mega Charizard Y,ranked_allowed_champions_confirmed,needs_check,sunnyday,Sunny Day,Fire,Status,,,confirmed
charizardmegay,Mega Charizard Y,ranked_allowed_champions_confirmed,needs_check,swordsdance,Swords Dance,Normal,Status,,,confirmed
charizardmegay,Mega Charizard Y,ranked_allowed_champions_confirmed,needs_check,temperflare,Temper Flare,Fire,Physical,75,100,confirmed
charizardmegay,Mega Charizard Y,ranked_allowed_champions_confirmed,needs_check,thunderpunch,Thunder Punch,Electric,Physical,75,100,confirmed
charizardmegay,Mega Charizard Y,ranked_allowed_champions_confirmed,needs_check,weatherball,Weather Ball,Normal,Special,50,100,confirmed
charizardmegay,Mega Charizard Y,ranked_allowed_champions_confirmed,needs_check,willowisp,Will-O-Wisp,Fire,Status,,85,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,afteryou,After You,Normal,Status,,,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,airslash,Air Slash,Flying,Special,75,95,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,alluringvoice,Alluring Voice,Fairy,Special,80,100,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,amnesia,Amnesia,Psychic,Status,,,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,batonpass,Baton Pass,Normal,Status,,,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,blizzard,Blizzard,Ice,Special,110,70,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,bodyslam,Body Slam,Normal,Physical,85,100,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,bounce,Bounce,Flying,Physical,85,85,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,brickbreak,Brick Break,Fighting,Physical,75,100,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,calmmind,Calm Mind,Psychic,Status,,,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,chargebeam,Charge Beam,Electric,Special,50,90,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,charm,Charm,Fairy,Status,,100,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,chillingwater,Chilling Water,Water,Special,50,100,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,copycat,Copycat,Normal,Status,,,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,cosmicpower,Cosmic Power,Psychic,Status,,,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,dazzlinggleam,Dazzling Gleam,Fairy,Special,80,100,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,dig,Dig,Ground,Physical,80,100,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,doubleedge,Double-Edge,Normal,Physical,120,100,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,drainpunch,Drain Punch,Fighting,Physical,75,100,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,drainingkiss,Draining Kiss,Fairy,Special,50,100,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,dualwingbeat,Dual Wingbeat,Flying,Physical,40,90,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,encore,Encore,Normal,Status,,100,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,endeavor,Endeavor,Normal,Physical,,100,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,endure,Endure,Normal,Status,,,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,facade,Facade,Normal,Physical,70,100,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,faketears,Fake Tears,Dark,Status,,100,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,fireblast,Fire Blast,Fire,Special,110,85,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,firepunch,Fire Punch,Fire,Physical,75,100,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,flamethrower,Flamethrower,Fire,Special,90,100,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,fling,Fling,Dark,Physical,,100,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,focusblast,Focus Blast,Fighting,Special,120,70,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,focuspunch,Focus Punch,Fighting,Physical,150,100,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,followme,Follow Me,Normal,Status,,,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,futuresight,Future Sight,Psychic,Special,120,100,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,gigaimpact,Giga Impact,Normal,Physical,150,90,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,grassknot,Grass Knot,Grass,Special,,100,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,gravity,Gravity,Psychic,Status,,,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,healpulse,Heal Pulse,Psychic,Status,,,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,healingwish,Healing Wish,Psychic,Status,,,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,helpinghand,Helping Hand,Normal,Status,,,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,hyperbeam,Hyper Beam,Normal,Special,150,90,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,hypervoice,Hyper Voice,Normal,Special,90,100,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,icebeam,Ice Beam,Ice,Special,90,100,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,icepunch,Ice Punch,Ice,Physical,75,100,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,icywind,Icy Wind,Ice,Special,55,95,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,imprison,Imprison,Psychic,Status,,,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,knockoff,Knock Off,Dark,Physical,65,100,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,lifedew,Life Dew,Water,Status,,,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,lightscreen,Light Screen,Psychic,Status,,,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,meteorbeam,Meteor Beam,Rock,Special,120,90,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,meteormash,Meteor Mash,Steel,Physical,90,90,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,mistyexplosion,Misty Explosion,Fairy,Special,100,100,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,mistyterrain,Misty Terrain,Fairy,Status,,,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,moonblast,Moonblast,Fairy,Special,95,100,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,moonlight,Moonlight,Fairy,Status,,,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,mysticalfire,Mystical Fire,Fire,Special,75,100,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,nightshade,Night Shade,Ghost,Special,,100,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,playrough,Play Rough,Fairy,Physical,90,90,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,protect,Protect,Normal,Status,,,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,psychup,Psych Up,Normal,Status,,,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,psychic,Psychic,Psychic,Special,90,100,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,psyshock,Psyshock,Psychic,Special,80,100,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,raindance,Rain Dance,Water,Status,,,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,reflect,Reflect,Psychic,Status,,,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,rest,Rest,Psychic,Status,,,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,round,Round,Normal,Special,60,100,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,safeguard,Safeguard,Normal,Status,,,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,shadowball,Shadow Ball,Ghost,Special,80,100,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,sing,Sing,Normal,Status,,55,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,skillswap,Skill Swap,Psychic,Status,,,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,sleeptalk,Sleep Talk,Normal,Status,,,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,snore,Snore,Normal,Special,50,100,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,solarbeam,Solar Beam,Grass,Special,120,100,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,stealthrock,Stealth Rock,Rock,Status,,,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,storedpower,Stored Power,Psychic,Special,20,100,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,substitute,Substitute,Normal,Status,,,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,sunnyday,Sunny Day,Fire,Status,,,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,sweetkiss,Sweet Kiss,Fairy,Status,,75,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,thief,Thief,Dark,Physical,60,100,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,thunder,Thunder,Electric,Special,110,70,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,thunderpunch,Thunder Punch,Electric,Physical,75,100,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,thunderwave,Thunder Wave,Electric,Status,,90,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,thunderbolt,Thunderbolt,Electric,Special,90,100,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,tickle,Tickle,Normal,Status,,100,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,triattack,Tri Attack,Normal,Special,80,100,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,trick,Trick,Psychic,Status,,100,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,uproar,Uproar,Normal,Special,90,100,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,waterpulse,Water Pulse,Water,Special,60,100,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,wish,Wish,Normal,Status,,,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,wonderroom,Wonder Room,Psychic,Status,,,confirmed
clefablemega,Mega Clefable,ranked_allowed_champions_confirmed,needs_check,zenheadbutt,Zen Headbutt,Psychic,Physical,80,90,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,amnesia,Amnesia,Psychic,Status,,,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,attract,Attract,Normal,Status,,100,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,blizzard,Blizzard,Ice,Special,110,70,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,bodyslam,Body Slam,Normal,Physical,85,100,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,breakingswipe,Breaking Swipe,Dragon,Physical,60,100,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,bulldoze,Bulldoze,Ground,Physical,60,100,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,calmmind,Calm Mind,Psychic,Status,,,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,dracometeor,Draco Meteor,Dragon,Special,130,90,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,dragoncheer,Dragon Cheer,Dragon,Status,,0,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,dragonclaw,Dragon Claw,Dragon,Physical,80,100,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,dragondance,Dragon Dance,Dragon,Status,,,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,dragonpulse,Dragon Pulse,Dragon,Special,85,100,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,dragonrush,Dragon Rush,Dragon,Physical,100,75,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,earthpower,Earth Power,Ground,Special,90,100,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,earthquake,Earthquake,Ground,Physical,100,100,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,endure,Endure,Normal,Status,,,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,energyball,Energy Ball,Grass,Special,90,100,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,extrasensory,Extrasensory,Psychic,Special,80,100,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,facade,Facade,Normal,Physical,70,100,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,fireblast,Fire Blast,Fire,Special,110,85,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,flamethrower,Flamethrower,Fire,Special,90,100,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,fling,Fling,Dark,Physical,,100,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,fly,Fly,Flying,Physical,90,95,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,focusblast,Focus Blast,Fighting,Special,120,70,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,gigaimpact,Giga Impact,Normal,Physical,150,90,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,glare,Glare,Normal,Status,,100,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,grassknot,Grass Knot,Grass,Special,,100,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,heatwave,Heat Wave,Fire,Special,95,90,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,helpinghand,Helping Hand,Normal,Status,,,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,hurricane,Hurricane,Flying,Special,110,70,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,hydropump,Hydro Pump,Water,Special,110,80,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,hyperbeam,Hyper Beam,Normal,Special,150,90,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,hypervoice,Hyper Voice,Normal,Special,90,100,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,icebeam,Ice Beam,Ice,Special,90,100,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,icywind,Icy Wind,Ice,Special,55,95,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,lashout,Lash Out,Dark,Physical,75,100,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,lightscreen,Light Screen,Psychic,Status,,,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,outrage,Outrage,Dragon,Physical,120,100,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,playrough,Play Rough,Fairy,Physical,90,90,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,protect,Protect,Normal,Status,,,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,raindance,Rain Dance,Water,Status,,,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,rest,Rest,Psychic,Status,,,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,rockslide,Rock Slide,Rock,Physical,75,90,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,roost,Roost,Flying,Status,,,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,round,Round,Normal,Special,60,100,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,safeguard,Safeguard,Normal,Status,,,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,scaleshot,Scale Shot,Dragon,Physical,25,90,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,shadowball,Shadow Ball,Ghost,Special,80,100,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,shadowclaw,Shadow Claw,Ghost,Physical,70,100,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,sleeptalk,Sleep Talk,Normal,Status,,,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,snarl,Snarl,Dark,Special,55,95,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,snore,Snore,Normal,Special,50,100,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,solarbeam,Solar Beam,Grass,Special,120,100,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,steelwing,Steel Wing,Steel,Physical,70,90,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,stompingtantrum,Stomping Tantrum,Ground,Physical,75,100,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,substitute,Substitute,Normal,Status,,,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,sunnyday,Sunny Day,Fire,Status,,,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,superpower,Superpower,Fighting,Physical,120,100,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,surf,Surf,Water,Special,90,100,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,thunder,Thunder,Electric,Special,110,70,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,thunderwave,Thunder Wave,Electric,Status,,90,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,thunderbolt,Thunderbolt,Electric,Special,90,100,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,tickle,Tickle,Normal,Status,,100,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,triattack,Tri Attack,Normal,Special,80,100,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,uproar,Uproar,Normal,Special,90,100,confirmed
drampamega,Mega Drampa,ranked_allowed_champions_confirmed,needs_check,whirlwind,Whirlwind,Normal,Status,,,confirmed
emboarmega,Mega Emboar,ranked_allowed_champions_confirmed,needs_check,assurance,Assurance,Dark,Physical,60,100,confirmed
emboarmega,Mega Emboar,ranked_allowed_champions_confirmed,needs_check,blastburn,Blast Burn,Fire,Special,150,90,confirmed
emboarmega,Mega Emboar,ranked_allowed_champions_confirmed,needs_check,bodypress,Body Press,Fighting,Physical,80,100,confirmed
emboarmega,Mega Emboar,ranked_allowed_champions_confirmed,needs_check,bodyslam,Body Slam,Normal,Physical,85,100,confirmed
emboarmega,Mega Emboar,ranked_allowed_champions_confirmed,needs_check,brickbreak,Brick Break,Fighting,Physical,75,100,confirmed
emboarmega,Mega Emboar,ranked_allowed_champions_confirmed,needs_check,bulkup,Bulk Up,Fighting,Status,,,confirmed
emboarmega,Mega Emboar,ranked_allowed_champions_confirmed,needs_check,bulldoze,Bulldoze,Ground,Physical,60,100,confirmed
emboarmega,Mega Emboar,ranked_allowed_champions_confirmed,needs_check,burnup,Burn Up,Fire,Special,130,100,confirmed
emboarmega,Mega Emboar,ranked_allowed_champions_confirmed,needs_check,closecombat,Close Combat,Fighting,Physical,120,100,confirmed
emboarmega,Mega Emboar,ranked_allowed_champions_confirmed,needs_check,coaching,Coaching,Fighting,Status,,,confirmed
emboarmega,Mega Emboar,ranked_allowed_champions_confirmed,needs_check,curse,Curse,Ghost,Status,,,confirmed
emboarmega,Mega Emboar,ranked_allowed_champions_confirmed,needs_check,dig,Dig,Ground,Physical,80,100,confirmed
emboarmega,Mega Emboar,ranked_allowed_champions_confirmed,needs_check,doubleedge,Double-Edge,Normal,Physical,120,100,confirmed
emboarmega,Mega Emboar,ranked_allowed_champions_confirmed,needs_check,drainpunch,Drain Punch,Fighting,Physical,75,100,confirmed
emboarmega,Mega Emboar,ranked_allowed_champions_confirmed,needs_check,earthquake,Earthquake,Ground,Physical,100,100,confirmed
emboarmega,Mega Emboar,ranked_allowed_champions_confirmed,needs_check,endeavor,Endeavor,Normal,Physical,,100,confirmed
emboarmega,Mega Emboar,ranked_allowed_champions_confirmed,needs_check,endure,Endure,Normal,Status,,,confirmed
emboarmega,Mega Emboar,ranked_allowed_champions_confirmed,needs_check,facade,Facade,Normal,Physical,70,100,confirmed
emboarmega,Mega Emboar,ranked_allowed_champions_confirmed,needs_check,fireblast,Fire Blast,Fire,Special,110,85,confirmed
emboarmega,Mega Emboar,ranked_allowed_champions_confirmed,needs_check,firepunch,Fire Punch,Fire,Physical,75,100,confirmed
emboarmega,Mega Emboar,ranked_allowed_champions_confirmed,needs_check,firespin,Fire Spin,Fire,Special,35,85,confirmed
emboarmega,Mega Emboar,ranked_allowed_champions_confirmed,needs_check,flamecharge,Flame Charge,Fire,Physical,50,100,confirmed
emboarmega,Mega Emboar,ranked_allowed_champions_confirmed,needs_check,flamethrower,Flamethrower,Fire,Special,90,100,confirmed
emboarmega,Mega Emboar,ranked_allowed_champions_confirmed,needs_check,flareblitz,Flare Blitz,Fire,Physical,120,100,confirmed
emboarmega,Mega Emboar,ranked_allowed_champions_confirmed,needs_check,fling,Fling,Dark,Physical,,100,confirmed
emboarmega,Mega Emboar,ranked_allowed_champions_confirmed,needs_check,focusblast,Focus Blast,Fighting,Special,120,70,confirmed
emboarmega,Mega Emboar,ranked_allowed_champions_confirmed,needs_check,focusenergy,Focus Energy,Normal,Status,,,confirmed
emboarmega,Mega Emboar,ranked_allowed_champions_confirmed,needs_check,focuspunch,Focus Punch,Fighting,Physical,150,100,confirmed
emboarmega,Mega Emboar,ranked_allowed_champions_confirmed,needs_check,gigaimpact,Giga Impact,Normal,Physical,150,90,confirmed
emboarmega,Mega Emboar,ranked_allowed_champions_confirmed,needs_check,grassknot,Grass Knot,Grass,Special,,100,confirmed
emboarmega,Mega Emboar,ranked_allowed_champions_confirmed,needs_check,gyroball,Gyro Ball,Steel,Physical,,100,confirmed
emboarmega,Mega Emboar,ranked_allowed_champions_confirmed,needs_check,hammerarm,Hammer Arm,Fighting,Physical,100,90,confirmed
emboarmega,Mega Emboar,ranked_allowed_champions_confirmed,needs_check,hardpress,Hard Press,Steel,Physical,,100,confirmed
emboarmega,Mega Emboar,ranked_allowed_champions_confirmed,needs_check,headsmash,Head Smash,Rock,Physical,150,80,confirmed
emboarmega,Mega Emboar,ranked_allowed_champions_confirmed,needs_check,heatcrash,Heat Crash,Fire,Physical,,100,confirmed
